droplet,t,x,x_rec,x_adv
4,66.554,11.204071099795812,9.693877551020407,12.662337662337661
4,66.556,11.218204093403974,9.717068645640074,12.662337662337661
4,66.558,11.23524089170072,9.717068645640074,12.685528756957327
4,66.56,11.252228188571396,9.74025974025974,12.708719851576994
4,66.562,11.265860835705537,9.763450834879405,12.73191094619666
4,66.564,11.28400207755853,9.786641929499071,12.73191094619666
4,66.566,11.301297822791208,9.786641929499071,12.755102040816325
4,66.568,11.315903977931558,9.809833024118738,12.778293135435991
4,66.57,11.331768781065696,9.833024118738404,12.778293135435991
4,66.572,11.348352368531652,9.833024118738404,12.801484230055658
4,66.574,11.36616969004254,9.85621521335807,12.824675324675324
4,66.576,11.379868080041248,9.879406307977735,12.824675324675324
4,66.578,11.396686438039819,9.879406307977735,12.84786641929499
4,66.58,11.413582617442325,9.902597402597403,12.871057513914655
4,66.582,11.428361429811499,9.925788497217068,12.871057513914655
4,66.584,11.444314765725974,9.925788497217068,12.894248608534323
4,66.586,11.462634597278495,9.948979591836734,12.917439703153988
4,66.588,11.475452855726216,9.9721706864564,12.940630797773654
4,66.59,11.493135853850138,9.9721706864564,12.940630797773654
4,66.592,11.51101097891345,9.995361781076067,12.96382189239332
4,66.594,11.526829188170039,10.018552875695732,12.96382189239332
4,66.596,11.541457745342402,10.018552875695732,12.987012987012987
4,66.598,11.558378112682338,10.041743970315398,13.010204081632653
4,66.6,11.573369237523055,10.064935064935064,13.010204081632653
4,66.602,11.589082256103325,10.088126159554731,13.033395176252318
4,66.604,11.60592263642557,10.088126159554731,13.056586270871984
4,66.606,11.622730872678728,10.111317254174397,13.07977736549165
4,66.608,11.636535900155886,10.134508348794062,13.07977736549165
4,66.61,11.654146225223426,10.134508348794062,13.102968460111317
4,66.612,11.671207356858265,10.157699443413728,13.126159554730982
4,66.614,11.684035227189423,10.180890538033394,13.126159554730982
4,66.616,11.70095324617821,10.180890538033394,13.149350649350648
4,66.618,11.717987676903691,10.204081632653061,13.172541743970314
4,66.62,11.730490591032046,10.227272727272727,13.172541743970314
4,66.622,11.749148208407524,10.250463821892392,13.195732838589981
4,66.624,11.764704062755062,10.250463821892392,13.218923933209647
4,66.626,11.779751864567016,10.273654916512058,13.218923933209647
4,66.628,11.796250548725334,10.296846011131725,13.242115027829312
4,66.63,11.813703324785802,10.296846011131725,13.265306122448978
4,66.632,11.826612283685622,10.32003710575139,13.288497217068645
4,66.634,11.843280182575564,10.343228200371057,13.288497217068645
4,66.636,11.862564210176048,10.343228200371057,13.311688311688311
4,66.638,11.877995521613567,10.366419294990722,13.334879406307977
4,66.64,11.890774362649072,10.38961038961039,13.334879406307977
4,66.642,11.909355164642522,10.38961038961039,13.358070500927642
4,66.644,11.924200224362693,10.412801484230055,13.38126159554731
4,66.646,11.937966204295547,10.43599257884972,13.404452690166975
4,66.648,11.95614879814739,10.43599257884972,13.404452690166975
4,66.65,11.97186098680585,10.459183673469386,13.42764378478664
4,66.652,11.985265249432548,10.482374768089054,13.450834879406306
4,66.654,12.003687470686224,10.482374768089054,13.450834879406306
4,66.656,12.018418336408756,10.50556586270872,13.474025974025974
4,66.658,12.031880391355086,10.528756957328385,13.49721706864564
4,66.66,12.051161442553362,10.528756957328385,13.49721706864564
4,66.662,12.066065534628153,10.55194805194805,13.520408163265305
4,66.664,12.078504618524578,10.575139146567718,13.54359925788497
4,66.666,12.097564207584846,10.575139146567718,13.54359925788497
4,66.668,12.11277458582223,10.598330241187384,13.566790352504638
4,66.67,12.129899678530661,10.62152133580705,13.589981447124304
4,66.672,12.143937511035906,10.62152133580705,13.589981447124304
4,66.674,12.159853913200736,10.644712430426715,13.61317254174397
4,66.676,12.177375639717521,10.667903525046382,13.636363636363635
4,66.678,12.192018479678108,10.691094619666048,13.636363636363635
4,66.68,12.206549114303618,10.691094619666048,13.6595547309833
4,66.682,12.223858745041381,10.714285714285714,13.682745825602968
4,66.684,12.23883325304004,10.73747680890538,13.682745825602968
4,66.686,12.256635035430145,10.73747680890538,13.705936920222634
4,66.688,12.27076564186843,10.760667903525045,13.7291280148423
4,66.69,12.28528931446175,10.783858998144712,13.7291280148423
4,66.692,12.302951131255334,10.783858998144712,13.752319109461965
4,66.694,12.318504695279964,10.807050092764378,13.775510204081632
4,66.696,12.331581329503138,10.830241187384043,13.775510204081632
4,66.698,12.349913188290746,10.830241187384043,13.798701298701298
4,66.7,12.364568561342304,10.853432282003709,13.821892393320963
4,66.702,12.378883133833723,10.876623376623376,13.821892393320963
4,66.704,12.396585890372188,10.876623376623376,13.845083487940629
4,66.706,12.412367864304318,10.899814471243042,13.868274582560296
4,66.708,12.42567249986767,10.923005565862708,13.868274582560296
4,66.71,12.442704182363546,10.923005565862708,13.891465677179962
4,66.712,12.459005095723995,10.946196660482373,13.914656771799628
4,66.714,12.471946026913994,10.96938775510204,13.914656771799628
4,66.716,12.491243969327812,10.96938775510204,13.937847866419293
4,66.718,12.50362198933627,10.992578849721706,13.96103896103896
4,66.72,12.518262405947855,11.015769944341372,13.96103896103896
4,66.722,12.536886580140095,11.015769944341372,13.984230055658626
4,66.724,12.552645007044893,11.038961038961038,14.007421150278292
4,66.726,12.565289706464311,11.062152133580705,14.030612244897958
4,66.728,12.584157218889564,11.062152133580705,14.030612244897958
4,66.73,12.59833744196051,11.08534322820037,14.053803339517625
4,66.732,12.611415390955496,11.108534322820036,14.07699443413729
4,66.734,12.630299487620245,11.108534322820036,14.07699443413729
4,66.736,12.644799062093718,11.131725417439702,14.100185528756956
4,66.738,12.65776107864877,11.15491651205937,14.123376623376622
4,66.74,12.676643275279229,11.15491651205937,14.123376623376622
4,66.742,12.69210375019744,11.178107606679035,14.14656771799629
4,66.744,12.70428940034075,11.2012987012987,14.169758812615955
4,66.746,12.723046643785992,11.2012987012987,14.169758812615955
4,66.748,12.737519135175969,11.224489795918366,14.19294990723562
4,66.75,12.753150524152447,11.247680890538033,14.216141001855286
4,66.752,12.769779646805242,11.247680890538033,14.216141001855286
4,66.754,12.78552124614569,11.270871985157699,14.239332096474953
4,66.756,12.79959713248852,11.294063079777365,14.262523191094619
4,66.758,12.816065281710857,11.294063079777365,14.262523191094619
4,66.76,12.832145402267045,11.31725417439703,14.285714285714285
4,66.762,12.846184341415736,11.340445269016696,14.30890538033395
4,66.764,12.862661315880631,11.340445269016696,14.30890538033395
4,66.766,12.878225822504966,11.363636363636363,14.332096474953616
4,66.768,12.892553055907795,11.386827458256029,14.355287569573283
4,66.77,12.909043505119962,11.386827458256029,14.355287569573283
4,66.772,12.925257946369838,11.410018552875695,14.378478664192949
4,66.774,12.939637849338071,11.43320964749536,14.401669758812615
4,66.776,12.955504745205129,11.43320964749536,14.401669758812615
4,66.778,12.971364507289364,11.456400742115028,14.42486085343228
4,66.78,12.986062477472963,11.479591836734693,14.448051948051948
4,66.782,13.002127649804507,11.479591836734693,14.448051948051948
4,66.784,13.018233570376658,11.502782931354359,14.471243042671613
4,66.786,13.032433846191001,11.525974025974024,14.494434137291279
4,66.788,13.048729810522316,11.525974025974024,14.494434137291279
4,66.79,13.06082778023483,11.549165120593692,14.564007421150277
4,66.792,13.078792094209998,11.572356215213357,14.540816326530612
4,66.794,13.095111999761649,11.572356215213357,14.540816326530612
4,66.796,13.109894773280523,11.595547309833023,14.610389610389609
4,66.798,13.123890887970223,11.618738404452689,14.587198515769943
4,66.8,13.141063654615058,11.618738404452689,14.587198515769943
4,66.802,13.156491456220817,11.641929499072356,14.656771799628942
4,66.804,13.170337071681235,11.665120593692022,14.633580705009276
4,66.806,13.18674638886491,11.665120593692022,14.633580705009276
4,66.808,13.200761515544485,11.688311688311687,14.656771799628942
4,66.81,13.216571158918233,11.711502782931353,14.679962894248607
4,66.812,13.233011139401727,11.711502782931353,14.679962894248607
4,66.814,13.246444970899363,11.73469387755102,14.703153988868273
4,66.816,13.26293301795887,11.757884972170686,14.72634508348794
4,66.818,13.279691654610378,11.757884972170686,14.72634508348794
4,66.82,13.293211804939055,11.781076066790352,14.749536178107606
4,66.822,13.309018499052675,11.804267161410017,14.772727272727272
4,66.824,13.325289330769545,11.804267161410017,14.772727272727272
4,66.826,13.339562888414685,11.827458256029685,14.795918367346937
4,66.828,13.354805964703509,11.85064935064935,14.819109461966605
4,66.83,13.371124421858877,11.85064935064935,14.819109461966605
4,66.832,13.386050016404734,11.873840445269016,14.84230055658627
4,66.834,13.401526353245107,11.897031539888681,14.865491651205936
4,66.836,13.416368940438943,11.897031539888681,14.865491651205936
4,66.838,13.43100577885746,11.920222634508347,14.888682745825601
4,66.84,13.446804994030845,11.920222634508347,14.911873840445267
4,66.842,13.462348188791957,11.943413729128014,14.911873840445267
4,66.844,13.476490873802863,11.96660482374768,14.935064935064934
4,66.846,13.490981254943787,11.989795918367346,14.935064935064934
4,66.848,13.508044187109093,11.989795918367346,14.9582560296846
4,66.85,13.522897233481423,12.012987012987011,14.981447124304266
4,66.852,13.536703011614751,12.012987012987011,14.981447124304266
4,66.854,13.55171565950266,12.036178107606679,15.004638218923931
4,66.856,13.569128862253535,12.059369202226344,15.027829313543599
4,66.858,13.582967097294619,12.059369202226344,15.027829313543599
4,66.86,13.596519944316208,12.08256029684601,15.051020408163264
4,66.862,13.612405323225772,12.105751391465676,15.07421150278293
4,66.864,13.627607135393573,12.105751391465676,15.07421150278293
4,66.866,13.642776820844682,12.128942486085343,15.097402597402596
4,66.868,13.658035093756721,12.152133580705009,15.120593692022263
4,66.87,13.672979765879852,12.152133580705009,15.120593692022263
4,66.872,13.688746825808796,12.175324675324674,15.143784786641929
4,66.874,13.703518355773994,12.19851576994434,15.166975881261594
4,66.876,13.718862033348147,12.19851576994434,15.166975881261594
4,66.878,13.734092534726988,12.221706864564007,15.236549165120593
4,66.88,13.749503654751466,12.244897959183673,15.213358070500927
4,66.882,13.764103355329809,12.244897959183673,15.213358070500927
4,66.884,13.779157996235703,12.268089053803338,15.236549165120593
4,66.886,13.795234172053839,12.291280148423004,15.236549165120593
4,66.888,13.80996553269217,12.291280148423004,15.259740259740258
4,66.89,13.824579976662452,12.314471243042671,15.282931354359924
4,66.892,13.839632278210981,12.314471243042671,15.282931354359924
4,66.894,13.85255947075389,12.337662337662337,15.306122448979592
4,66.896,13.8702657689129,12.360853432282003,15.329313543599257
4,66.898,13.88356676871855,12.360853432282003,15.329313543599257
4,66.9,13.900228181009552,12.384044526901668,15.352504638218923
4,66.902,13.913039090352973,12.407235621521336,15.375695732838588
4,66.904,13.929618078461504,12.407235621521336,15.375695732838588
4,66.906,13.94537464630669,12.430426716141001,15.398886827458256
4,66.908,13.95889687228407,12.453617810760667,15.422077922077921
4,66.91,13.975186908205913,12.453617810760667,15.422077922077921
4,66.912,13.991208147940208,12.476808905380333,15.445269016697587
4,66.914,14.001594657131356,12.499999999999998,15.445269016697587
4,66.916,14.019240337827801,12.499999999999998,15.468460111317253
4,66.918,14.036083029149344,12.523191094619666,15.491651205936918
4,66.92,14.047228274551706,12.546382189239331,15.491651205936918
4,66.922,14.064768589268672,12.546382189239331,15.514842300556586
4,66.924,14.079608992940774,12.569573283858997,15.538033395176251
4,66.926,14.092823815724206,12.592764378478662,15.538033395176251
4,66.928,14.108115806020773,12.592764378478662,15.561224489795917
4,66.93,14.122418753090678,12.61595547309833,15.561224489795917
4,66.932,14.139043211087744,12.61595547309833,15.584415584415583
4,66.934,14.153544912967257,12.639146567717995,15.60760667903525
4,66.936,14.168256197823384,12.662337662337661,15.60760667903525
4,66.938,14.183459532032975,12.662337662337661,15.630797773654916
4,66.94,14.19822225109568,12.685528756957327,15.653988868274581
4,66.942,14.214508268413338,12.708719851576994,15.677179962894247
4,66.944,14.228375086192013,12.708719851576994,15.677179962894247
4,66.946,14.244056884737768,12.73191094619666,15.700371057513914
4,66.948,14.25731092728931,12.755102040816325,15.700371057513914
4,66.95,14.27329003591262,12.755102040816325,15.72356215213358
4,66.952,14.288880865376585,12.778293135435991,15.746753246753245
4,66.954,14.301634062259366,12.778293135435991,15.746753246753245
4,66.956,14.316918368825146,12.801484230055658,15.769944341372911
4,66.958,14.334766735662742,12.824675324675324,15.793135435992578
4,66.96,14.346888371937771,12.824675324675324,15.793135435992578
4,66.962,14.361682391986596,12.84786641929499,15.816326530612244
4,66.964,14.37731749731177,12.871057513914655,15.83951762523191
4,66.966,14.393187789910701,12.871057513914655,15.83951762523191
4,66.968,14.40711502614971,12.894248608534323,15.862708719851575
4,66.97,14.420402285604784,12.917439703153988,15.885899814471243
4,66.972,14.439248352603652,12.917439703153988,15.885899814471243
4,66.974,14.453225255662064,12.940630797773654,15.909090909090908
4,66.976,14.465370732951808,12.96382189239332,15.909090909090908
4,66.978,14.48207628196321,12.96382189239332,15.932282003710574
4,66.98,14.49780258945491,12.987012987012987,15.95547309833024
4,66.982,14.511134041003183,12.987012987012987,15.95547309833024
4,66.984,14.526526902341232,13.010204081632653,15.978664192949907
4,66.986,14.543186831905572,13.033395176252318,16.001855287569573
4,66.988,14.556010246049706,13.033395176252318,16.025046382189238
4,66.99,14.571762558796706,13.056586270871984,16.025046382189238
4,66.992,14.589130163596103,13.07977736549165,16.048237476808904
4,66.994,14.600742272679136,13.07977736549165,16.048237476808904
4,66.996,14.61681612402451,13.102968460111317,16.07142857142857
4,66.998,14.6349102992282,13.126159554730982,16.094619666048235
4,67.0,14.646971594567665,13.126159554730982,16.094619666048235
4,67.002,14.661329839367928,13.149350649350648,16.1178107606679
4,67.004,14.67661108582098,13.172541743970314,16.1178107606679
4,67.006,14.691784447393948,13.172541743970314,16.14100185528757
4,67.008,14.706855516853652,13.195732838589981,16.164192949907235
4,67.01,14.721264015750027,13.195732838589981,16.164192949907235
4,67.012,14.735455600899867,13.218923933209647,16.1873840445269
4,67.014,14.753191898550746,13.242115027829312,16.210575139146567
4,67.016,14.767279888631778,13.242115027829312,16.210575139146567
4,67.018,14.780882110709705,13.265306122448978,16.233766233766232
4,67.02,14.798533358266633,13.288497217068645,16.256957328385898
4,67.022,14.81345106290882,13.288497217068645,16.256957328385898
4,67.024,14.826586626947455,13.311688311688311,16.3265306122449
4,67.026,14.840753477381249,13.334879406307977,16.30333951762523
4,67.028,14.856877684135812,13.334879406307977,16.30333951762523
4,67.03,14.8717688167461,13.358070500927642,16.37291280148423
4,67.032,14.88665813642405,13.38126159554731,16.349721706864564
4,67.034,14.901509067917283,13.38126159554731,16.349721706864564
4,67.036,14.916723425708735,13.404452690166975,16.37291280148423
4,67.038,14.931966246134143,13.42764378478664,16.396103896103895
4,67.04,14.946466499750173,13.42764378478664,16.396103896103895
4,67.042,14.962103582053622,13.450834879406306,16.41929499072356
4,67.044,14.974066861212432,13.450834879406306,16.442486085343226
4,67.046,14.990981436849607,13.474025974025974,16.442486085343226
4,67.048,15.007613149014546,13.49721706864564,16.465677179962892
4,67.05,15.019482282583015,13.49721706864564,16.488868274582558
4,67.052,15.035428612563082,13.520408163265305,16.535250463821892
4,67.054,15.05324834240852,13.54359925788497,16.512059369202227
4,67.056,15.065598603314687,13.54359925788497,16.512059369202227
4,67.058,15.080347947649932,13.566790352504638,16.535250463821892
4,67.06,15.095450709636419,13.589981447124304,16.558441558441558
4,67.062,15.110858909567263,13.589981447124304,16.558441558441558
4,67.064,15.125323662029741,13.61317254174397,16.581632653061224
4,67.066,15.140704627703881,13.61317254174397,16.60482374768089
4,67.068,15.153503271534415,13.636363636363635,16.60482374768089
4,67.07,15.171707531691847,13.6595547309833,16.628014842300555
4,67.072,15.182979755502034,13.6595547309833,16.628014842300555
4,67.074,15.198093216456234,13.682745825602968,16.65120593692022
4,67.076,15.215921973449966,13.705936920222634,16.674397031539886
4,67.078,15.228626874526338,13.705936920222634,16.674397031539886
4,67.08,15.24403790356404,13.7291280148423,16.697588126159552
4,67.082,15.25842104477464,13.752319109461965,16.72077922077922
4,67.084,15.272716633879211,13.752319109461965,16.72077922077922
